created_at,tweet_id,tweet,likes,retweet_count,source,user_id,user_name,user_screen_name,user_description,user_join_date,user_followers_count,user_location,lat,long,city,country,continent,state,state_code,collected_at
2020-11-05 06:20:44,1.3242351805219144e+18,"So #china got successful in their #ChineseVirus mission.

#JoeBiden finally Won #Elections2020 .!",0.0,0.0,Twitter Web App,8.872611872676782e+17,Slicing investing,Salami_slicing,"Long-Term sattebaaz 💹
Short-Term investor💰 
Bull=BEER🍺 
Bear=Tear  😰
Financial & political humor & MeMe ❤️ INDIAN AIR FORCE",2017-07-18 10:42:06,49.0,,,,,,,,,2020-11-06 10:19:48.963328
2020-10-23 01:57:53,1.3194579870277632e+18,Things are heating up now in the #Debates2020 ! #Trump claims US has a good relationship with North Korea. #Biden asserts: Your good buddy is a thug and compares relationship to pre-invasion Hitler. Next episode of #TheAmericanChronicle out soon to review the mud slinging!,0.0,0.0,Twitter for iPhone,1.3118079338151813e+18,Twelfth Peer Productions,TwelfthPeer,Cultural & Political Broadcasting & Production. #VoicinTheWorldPodcasting #TheAmericanChronicle #VoicinTheWorldcast & #LateNightNoisecast Tweets by @AlexReffell,2020-10-01 23:19:34,132.0,,,,,,,,,2020-10-27 18:26:41.473680
2020-10-20 10:35:00,1.3185009608056873e+18,"US president #DonaldTrump and #JoeBiden will engage in the war of words at Belmont University in Nashville, Tennessee on October 22.

Read more: https://t.co/Q9CC4qyVqv

#uspresidentialdebate2020 #USPresidentialElections2020",0.0,0.0,Twitter Web App,1.0845187840045425e+18,Opoyi,Opoyis,"High-quality trusted conversations around news and information, in 12 languages.",2019-01-13 18:33:22,8536.0,,,,,,,,,2020-10-21 10:14:59.854361076
2020-11-04 08:02:00,1.323898277046022e+18,#USAElections2020 #UPDATE #trump #MAGA #BidenHarris2020 #Vote2020 #ElectionNight #Elections2020 #Election2020 #ElectionDay #vote #biden2020 #VoteBiden2020ToSaveAmerica #Biden #AmericaDecides2020 #Trump2020 #TrumpIsLosing #TrumpIsANationalDisgrace https://t.co/uHgmgNMW49,0.0,0.0,Twitter Web App,1.2582597224083538e+18,-,JenSanaArchives,,2020-05-07 04:58:03,1.0,,,,,,,,,2020-11-05 12:58:29.750070
2020-11-07 17:31:27,1.325128744701481e+18,"THE FAITH!!!
THE FAITH!!!
THE FAITH!!!
THE FAITH IS THE MOST BEAUTIFUL THING IN THE WORLD.
#President  #JoeBiden #POTUS https://t.co/Pqpq7D447e",1.0,0.0,Twitter for Android,142703521.0,Freddy L.G.Lázaro P.🇵🇪🇦🇼,Freddy_LGLP,"《True Believer》
《Everyday Dreamer》
《Darth Vader's Aprentice》
《Comic Lover 》
《Eternal Geek 》
《Soccer Passioner》
《Wrestling/MMA Fan》
《Long Live Straight Edge》",2010-05-11 14:44:24,207.0,"Callao, Peru 🇵🇪",,,,,,,,2020-11-08 11:16:54.030272
2020-11-04 13:21:04,1.323978572973953e+18,"This is an interestingly look at the US election. #2020Elections #Biden
https://t.co/TeAgUwB6Dm",0.0,0.0,Twitter for Android,2923417729.0,Your One True Love 🤦🏼‍♀️☔🥃,AntiMaryPoppins,"I need more Scotch! I ship bullshit 🐸🦔& I also answer the questions you're afraid to ask your mom🦪 The difference between yesterday and tomorrow, is today.",2014-12-09 03:42:44,542.0,Hell ,,,,,,,,2020-11-05 12:55:48.216555
2020-11-04 19:00:38,1.3240640264107827e+18,"@SteveSchmidtSES #Election2020 
#Elections2020 
#CountEveryVote 
#CountAllTheVotes 
#Biden #TrumpvsBiden 
#postelection 
#Trump #TheReckoningIsComing https://t.co/YJxcQTNp4C",0.0,0.0,Twitter for Android,3054933857.0,roger-luis bertuzzi,rlbertuzzi,"Part 1: Change...24/7...turn, turn,turn... Part 2: The more things change, the more they remain samo, samo... Coda: Reflections of such...",2015-02-23 05:43:18,34.0,"South Woodstock, NY",41.929545000000005,-71.9637993,,United States of America,North America,Connecticut,CT,2020-11-05 12:51:55.508225
2020-11-04 07:25:49,1.323889169203155e+18,#FuckTrump #Election2020 #DumpTrump2020 #BlueWave2020 #BlueWave #VoteHimOut #OrangeIsSus #TrumpIsANationalDisgrace #JoeBiden #KamalaHarris2020 #TrumpForPrison2020 https://t.co/SG2haej0Ma,0.0,0.0,Twitter for Android,816498506.0,JonHolland K. Jones,jk_jones1999,"Musician,
L(G)BT+ Activist and Advocate 🏳️‍🌈,
Queer Child of God ⛪,
Dog Dad 🐶,
Sinfonian ❤🖤💛,
Featured Artist w/ Moon River Opera",2012-09-11 02:21:05,84.0,"Georgia, USA",41.6809707,44.02873820000001,,Georgia,Asia,,,2020-11-05 13:08:04.912089
2020-10-28 03:31:06,1.3212933870483415e+18,I'm working the polls on Tuesday. I'm excited to see what our system really looks like. Are ya excited for the election! It's the voting game (human rights edition). #PollWorker #polls #BidenHarris2020 #Biden #Trump2020 #Trump,0.0,0.0,Twitter Web App,1.3194657619879813e+18,Wren Renee,BiggersWren,They/Them,2020-10-23 02:28:55,1.0,,,,,,,,,2020-10-29 16:09:13.794706
2020-10-29 12:14:27,1.321787479226278e+18,Funny how the #Trump campaign is saying #Biden will lockdown our country but Ummm....Trump is the President and arent we locked down now?? So whos in charge??  #COVIDIOTS #COVID #VoteEarly #VOTE,0.0,0.0,Twitter for iPhone,351954247.0,MzC.R.E.A.M,MzLinnK,"I have learned that Happiness doesn't depend on any external conditions, it is governed by our mental attutude.",2011-08-09 23:22:45,1182.0,,,,,,,,,2020-10-30 15:00:51.085172
2020-10-31 20:46:53,1.3226412156496486e+18,"#FortWorthTX #VoterSuppression underway as The People push back on racist republican thugs in uniform bullying citizens and intimidating #texas style
#blm #austin #SanAntonio #dallas #Richardson #resist #Resistance #pandemic #science #cannabis #Massachusetts #Biden #aclu #veteran https://t.co/qh1HTfPNDf",2.0,0.0,Twitter Web App,7.952766540881633e+17,Democracy_420,democracy_16,"“You have brains in your head. 
You have feet in your shoes. 
You can steer yourself any direction you choose🧠❤️...”  ― Dr. Seuss, Oh, The Places You'll Go!",2016-11-06 14:48:24,1109.0,"Boston, MA",42.3602534,-71.0582912,Boston,United States of America,North America,Massachusetts,MA,2020-11-01 11:08:31.978840
2020-10-26 19:11:38,1.3208053038148895e+18,"#Trump say what you want about #Biden or #Harris because we dont care, liar.",1.0,0.0,Twitter for iPhone,995719400.0,Michigan/Florida Girl,sparkette123,Life Long https://t.co/TbDcsv9SXI to the Dope in the WH..Vote.. A MI girl living in a Florida World now.  #DemForce  #BlueWave  #Indivisible #resist,2012-12-07 19:35:19,4559.0,Florida/Michigan,27.7567667,-81.4639835,,United States of America,North America,Florida,FL,2020-10-27 18:16:43.948404
2020-10-23 02:38:06,1.319468109082874e+18,"So the character of this country is on the ballot?
Then Im VERY glad Ive already voted for @realdonaldtrump #bestpresidentever and every repubican on my ballot, local, state and national.

#Biden character has been exposed these past few days
Let dominoes fall.

 #debates2020",1.0,0.0,Twitter for iPad,81522731.0,Tracy Warren,trefwarren,"Father of two beautiful daughters, Brandy and Jennifer. Engaged to a wonderful lady, Melonie Grooms. Referee HS football. former HS fastpitch softball umpire.",2009-10-11 05:13:58,99.0,"Washington, NC",35.8253994,-76.5726303,,United States of America,North America,North Carolina,NC,2020-10-27 18:25:40.479079
2020-11-07 00:18:45,1.324868860722475e+18,@DavidHerdson @realDonaldTrump Time for the Trumpster to concede - then we in britbongland can all watch #Biden then sleep,0.0,0.0,Twitter Web App,1.03301778653943e+18,Stevenexcels,stevenexcels,"Not different, just better",2018-08-24 15:46:47,16.0,,,,,,,,,2020-11-08 11:38:51.728124
2020-11-03 10:42:29,1.3235762739946865e+18,"@realDonaldTrump says the worst deal maker
#COVIDparty 
#TrumpCrimeFamilyForPrison 
#JoeBiden 
#TrumpVirus 
#TrumpHasNoPlan 
#TrumpIsARacist 
#TrumpIsANationalDisgrace 
#VoteBlue 
#VoteBlueToSaveAmerica 
#PresidentBiden
#VoterSuppression",0.0,0.0,Twitter Web App,7.289315335459963e+17,lou gottlieb,LouGottliebLU3,,2016-05-07 12:56:35,5.0,,,,,,,,,2020-11-04 10:17:45.999984
2020-11-08 13:14:36,1.3254264940180316e+18,"@crzyPete @_BlackBinLiner @BenedictGilman @LozzaFox @jack Do you think #Biden &amp; Harris will be driving round country doing #TestAndTrace themselves

Are you saying #Obama didn't &amp; they won't have an Administration

In fact one of #Trump's main problems was he was new to politics &amp; from outside #TheSwamp 

Had to rely on Obama's &amp; RINOs!",0.0,0.0,Twitter Web App,8.31956737502675e+17,boguśNewsViews,bogusNewsViews,"Bemused by boguś /V(i)ews ! . . . .

TOTALLY UNVERIFIED!",2017-02-15 20:01:58,167.0,UK,54.702354500000006,-3.2765752999999997,,United Kingdom,Europe,,,2020-11-09 18:35:18.923561
2020-11-03 02:55:48,1.3234588290325586e+18,"#Trump has more stamina than all his Trolls put together, while #Biden sleeps  https://t.co/o8midc2pUv",0.0,0.0,Twitter for Android,1.2136307271887012e+18,REPUBLICANO🇺🇸,bartolohd32,"#Cuba: el #Comunismo me ha bloqueado por 60 años: comunista que me siga va bloqueado.
#SoyAnexionista a #USA
#America primero",2020-01-05 01:18:51,922.0,,,,,,,,,2020-11-04 09:47:46.961239
2020-11-08 01:15:48,1.3252456047300037e+18,"@atrupar BTW, #Biden is now making his first speech at a parking lot!",0.0,0.0,Twitter for iPhone,2169030391.0,MickeyTulip,MickeyTulip,"Shakespearean canine fool/pet for Alexis Villamar-R&D exec in medical tech, Columbia U GSAS alumna, lecturer, Comparative Literature, culture analyst, photoG",2013-11-01 20:21:32,462.0,"Palo Alto, CA",37.44432929999999,-122.1598465,Palo Alto,United States of America,North America,California,CA,2020-11-09 18:39:33.358870
2020-10-26 18:17:43,1.3207917364158996e+18,"In less than #NineDays this nation will determine the fate of the United States of America and maybe even the world.

Voting for #JoeBiden will bring forth the beginning of the end where we with start with something small and end with Religious Rights.
#VoteRedToSaveAmerica",1.0,0.0,Twitter for Android,1.3031785882425385e+18,Christian Coalition of Voters,ChristianVoters,"Geared to hold accountable the so-called #ChristainPoliticians. The #Democrats pride themselves being progressive, they are the opposite. #MAGA2020 #VoteRed.",2020-09-08 03:50:05,116.0,Planet Earth,34.233137299999996,-102.4107493,,United States of America,North America,Texas,TX,2020-10-27 18:04:13.624019
2020-11-04 07:18:54,1.3238874305802732e+18,Look if #Biden wins... @CNN will be rudderless... For the past 4 years they have dedicated their entire staff to plotting #Trumps downfall.... They in essence are useless at telling proper real news https://t.co/RM5p2WCtPs,7.0,5.0,Twitter for Android,139020999.0,Jonathan Levin,Gawiesnr,My outlook on the world is mostly funnier than it actually is!! Typos are very deliberate! :) All photos mine except RT 1's :),2010-05-01 09:13:54,49238.0,"Cape Town, South Africa",-33.928992,18.417396,Cape Town,South Africa,Africa,Western Cape,WC,2020-11-05 12:58:56.783545
2020-11-06 15:06:19,1.324729832576569e+18,"@JoeBiden will be the 46th President of United States of America  

#USAelection2020 #DonaldTrump #JoeBiden https://t.co/oBtwjqSxHe",2.0,0.0,Twitter for iPhone,941076446.0,Nico Alhonen,nicoalhonen,"Välkommen! På min twitter feed kommer ni framför allt få ta del av mitt intresse för teknik, resor och inredning.",2012-11-11 11:19:55,11.0,Sverige,59.67497120000001,14.5208584,,Sweden,Europe,,,2020-11-07 11:41:11.797973
2020-11-06 13:18:42,1.324702752396759e+18,"#Biden winning, #Bannon banned, work almost done, nice mug of tea. Friday's don't get any better than this. ",2.0,0.0,Twitter Web App,22902180.0,Mikey 😷,Mikeygy,"Englishman and Dad to a exceptional Woman. Lincolnshire. Guitars, Tech, PC building. Hate this Government. Expect many typos. Don't blame me, I didn't vote Tory",2009-03-05 09:44:38,331.0,"Lincolnshire, England",53.182303399999995,-0.2031209,East Lindsey,United Kingdom,Europe,England,ENG,2020-11-07 11:49:26.345110
2020-10-19 21:57:14,1.318310263376941e+18,"What a load of crap! #trump is scared to death to debate #Biden and is gonna wussy out ! 
#TrumpCoward 
#TrumpCrimeFamily 
#WorstPresidentInHistory https://t.co/q3pgnILfC3",0.0,0.0,Twitter for iPad,1917905917.0,bill sparks,billsparks4022,"USPS retired rural carrier, proud liberal , no lists, life is to short so I block trolls, #GoDucks #resist friend of Bill W 25 years .",2013-09-29 18:57:28,2823.0,,,,,,,,,2020-10-21 09:29:44.368088893
2020-11-07 23:24:09,1.3252175060976886e+18,"@JamesCarville @JoeBiden @KamalaHarris You were awesome in this, keeping the faith like you did. Sure helped me. Thank you! #yay #BidenHarris2020 #biden ",0.0,0.0,Twitter for iPhone,51277803.0,Hopeful * Resist,hjsoulsge,"Just trying to find my way, by turning fear into fearless adventure :) ..... Ya, I know, good luck with that... CA USA",2009-06-26 23:46:17,179.0,,,,,,,,,2020-11-08 11:23:19.449507
2020-10-22 04:52:37,1.3191395757432177e+18,"1973 #Biden enters politics
1974
1975
1976
1977
1978
1979
1980
1981
1982
1983
1984
1985
1986
1987
1988
1989
1990
1991
1992
1993
1994
1995
1996
1997
1998
1999
2000
2001
2002
2003
2004
2005
2006
2007
2008
2009
2010
2011
2012
2013
2014
2015
2016
2017
2018
2019
2020 ready to fix USA",0.0,0.0,Twitter for iPhone,110182143.0,musicplayaman,musicplayaman,be happy...,2010-01-31 16:55:34,6.0,"right here, right now",,,,,,,,2020-10-27 18:29:53.006371
2020-11-07 14:02:43,1.3250762163412582e+18,Hopefully #joebiden @SenKamalaHarris and institute a national MASK mandate to quell the virus. Make it one you can ENFORCE.,0.0,0.0,Twitter Web App,1.2669660718078405e+18,MLKellogg,huladoula2,"No tolerance for idiots. Not stupid, weird, racist, judgmental or influenced or destroyed by ridicule. No followers because I delete them. Try again troll.",2020-05-31 05:34:14,0.0,Reality,,,,,,,,2020-11-08 11:21:42.539300
2020-11-05 02:59:52,1.3241846295076004e+18,"WTH are they hiding, #Biden operatives?!?! https://t.co/pBpAskX9PF",0.0,0.0,Twitter Web App,30122242.0,#ExDemocrat 🇺🇸🇨🇦🇬🇧🇦🇺🇮🇱🇮🇳,riwired,"Dogs, Theater, Music, Art, Dog Training, Peace, Social Media Strategist, LGBT. Recovered ""Progressive"". RT not necessarily endorsement. #Followback",2009-04-10 01:35:01,28259.0,Broadway,,,,,,,,2020-11-06 10:10:12.063179
2020-11-08 01:56:05,1.3252557430256476e+18,What a phenomenal speech!!! @JoeBiden #JoeBiden,1.0,0.0,Twitter Web App,174828719.0,#EvangelicalVeteran,1212D33P,"“I'm a disabled US ARMY honorably discharged Vet, 9 years. I've served overseas & at the Pentagon. My son is a US Navy Vet! GOD bless USA 🇺🇸” T. Davis",2010-08-04 22:57:11,133.0,"Chicago, IL #RollTIDE",41.875561600000005,-87.6244212,Chicago,United States of America,North America,Illinois,IL,2020-11-09 18:31:28.841260
2020-11-07 22:43:07,1.325207180157522e+18,"@grace_hauck @USATODAY I sang my #activism in #Chicago today down to Union Staiion&amp;up State St.&amp;more singing this etc:ILL GIVem something to talk about..wheres THAT ALL-AMERICAN Clout?Kick the felons the hell on out!Save #AMERICA for the most devote!Tired of Lib..erals, and their FELON pals!BOO #Biden",1.0,0.0,Twitter Web App,1494212108.0,ResoluteRenee,ResoluteRenee,"#AntiCRIME & Activist.Worth is mostly about #integrity.
Humans who KNOW the world doesn't revolve around them don't commit #crimes& take BASIC RIGHTS. #God #USA",2013-06-08 23:55:08,805.0,Urban U.S.(formerly in Philly),39.887711200000005,-75.1907839,Philadelphia,United States of America,North America,Pennsylvania,PA,2020-11-08 11:23:49.434269
2020-11-04 09:29:51,1.3239203843039027e+18,"Abortion on the ballot in Colorado and Louisiana
#breakingnews #news #china #trump #biden #photo
#2020uselection #abortion #abortionintheunitedstates #ballot #cbsnews #colorado #louisiana
https://t.co/Rxc3iK1yYg",0.0,0.0,FS Poster,1.0982270948641832e+18,Break'n News,breaknnews1,We provide the latest update news from around the world. We strive to be one of the top aggregate news sites. #breaknnews Visit us at https://t.co/xeyI3Lp7vA,2019-02-20 14:25:18,1033.0,United States,39.7837304,-100.4458825,,United States,North America,,,2020-11-05 12:57:41.348851
2020-11-07 16:52:07,1.3251188461901824e+18,"#USPresidentialElections2020 #USElectionResults2020 #JoeBiden #USPresidentialElections 
https://t.co/d3u7jpnCrI",0.0,0.0,Twitter Web App,1.0521000550612008e+18,Treasure Magazine,TreasureMagazi1,The official twitter page of Treasure Magazine🇵🇰 News Website,2018-10-16 07:32:54,1209.0,Pakistan,30.3308401,71.247499,,Pakistan,Asia,,,2020-11-08 11:19:41.142239
2020-11-07 16:46:53,1.3251175309948396e+18,"#JoeBiden won the #Election2020 and...#DonaldTrump too 

#USElectionResults2020 #BidenHarris #JoeBidenPresidentElect https://t.co/sNLtL5GymN",0.0,0.0,Twitter for iPhone,68479007.0,Joe Abdo |#WearAMask😷|,JoeGAbdo,🇱🇧 - Father - Believer - Global observer - RTs are not endorsements - I don’t argue with idiots,2009-08-24 18:44:31,287.0,Dubai 🇦🇪,,,,,,,,2020-11-08 11:20:07.393617
2020-11-07 20:36:09,1.3251752257307894e+18,"Boommm..
#Biden #crash #Facebook #green #Food #NetflixMatchMaker #sea #SundayThoughts #love #coronavirus #freedom #USElection2020 #izmiryanindayiz #stanbul #King #Leipzig #Germany https://t.co/AVZSd3d5WS",0.0,0.0,Twitter for Android,301472826.0,Sigorty,Helvali2011,@sigorty,2011-05-19 14:43:22,271.0,,,,,,,,,2020-11-08 11:25:47.306833
2020-10-22 18:28:04,1.3193447896833802e+18,#JoeBiden has been a segregationist his entire career integrating schools with Blacks would be a racial Jungle,0.0,1.0,Twitter for iPhone,80906004.0,☥BLACK MAJESTY☥,PyTTootie,Know Thyself and All will Be Revealed ❤️◾️💚,2009-10-08 18:09:54,713.0,LI/G\HT'S THRONE,,,,,,,,2020-10-27 18:11:25.262161
2020-11-07 17:32:13,1.325128937878352e+18,Honestly SOOOOOO happy Biden won!!!!! #PresidentElectJoe #JoeBiden,0.0,0.0,Twitter for iPhone,514885312.0,mariaàh.,mariaahlewis,•Founder of Teen Nigeria UK🇳🇬  •CEO of MakeupMinistry💄          •LLB Graduate🎓,2012-03-04 23:32:22,784.0,"London, England",51.5073219,-0.1276474,London,United Kingdom,Europe,England,ENG,2020-11-08 11:16:50.900488
2020-10-24 14:27:18,1.3200089752916828e+18,"#JoeBiden #KamalaHarris #Election2020  it is clear trump talks to people with the attitude hes superior ( Washington scene and intl). To Americans hes a  bone thrower thinking that paper towels and money is Really doing something.  No follow up, moves onto the next fire.",0.0,0.0,Twitter for iPhone,1.287515682641412e+18,howard risick,RisickHoward,Deep thinking philosopher and poet .,2020-07-26 22:30:54,1.0,,,,,,,,,2020-10-27 18:07:08.577014
